Sample_ID,sample,pcr_rep,Sample_Plate,taxon,total_taxon_ct,Sample Code,Sample Label,field_rep,Sample_Date,Metadata Reference
e00259_2,e00259,2,YUMI_eDNA_Plate2,Clupeidae,12,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS
e00259_2,e00259,2,YUMI_eDNA_Plate2,Ammodytidae,16451,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS
e00259_2,e00259,2,YUMI_eDNA_Plate2,Oncorhynchus,9,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS
e00259_2,e00259,2,YUMI_eDNA_Plate2,Gadidae,2,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS
e00259_2,e00259,2,YUMI_eDNA_Plate2,Pleuronectidae,2,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS
e00259_2,e00259,2,YUMI_eDNA_Plate2,Sus_scrofa,488,2021224001,Cook Inlet,A,2021-07-26T00:00:00Z,Yumi_USGS
e00260_2,e00260,2,YUMI_eDNA_Plate2,Clupeidae,7,2021224001,Cook Inlet,B,2021-07-26T00:00:00Z,Yumi_USGS
e00260_2,e00260,2,YUMI_eDNA_Plate2,Oncorhynchus,1177,2021224001,Cook Inlet,B,2021-07-26T00:00:00Z,Yumi_USGS
e00260_2,e00260,2,YUMI_eDNA_Plate2,Ammodytidae,1754,2021224001,Cook Inlet,B,2021-07-26T00:00:00Z,Yumi_USGS
e00260_2,e00260,2,YUMI_eDNA_Plate2,Gadidae,1,2021224001,Cook Inlet,B,2021-07-26T00:00:00Z,Yumi_USGS
e00260_2,e00260,2,YUMI_eDNA_Plate2,Micropterus,2,2021224001,Cook Inlet,B,2021-07-26T00:00:00Z,Yumi_USGS
e00261_2,e00261,2,YUMI_eDNA_Plate2,Clupeidae,1877,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS
e00261_2,e00261,2,YUMI_eDNA_Plate2,Gadidae,90,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS
e00261_2,e00261,2,YUMI_eDNA_Plate2,Oncorhynchus,39,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS
e00261_2,e00261,2,YUMI_eDNA_Plate2,Ammodytidae,6,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS
e00261_2,e00261,2,YUMI_eDNA_Plate2,Pleuronectidae,7,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS
e00261_2,e00261,2,YUMI_eDNA_Plate2,Anoplarchus,6061,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS
e00261_2,e00261,2,YUMI_eDNA_Plate2,Atheresthes,4,2021224001,Cook Inlet,C,2021-07-26T00:00:00Z,Yumi_USGS
e00262_2,e00262,2,YUMI_eDNA_Plate2,Clupeidae,1,2021210001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS
e00262_2,e00262,2,YUMI_eDNA_Plate2,Gadidae,15233,2021210001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS
e00262_2,e00262,2,YUMI_eDNA_Plate2,Pleuronectidae,2,2021210001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS
e00263_2,e00263,2,YUMI_eDNA_Plate2,Clupeidae,1686,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00263_2,e00263,2,YUMI_eDNA_Plate2,Gadidae,2259,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00263_2,e00263,2,YUMI_eDNA_Plate2,Oncorhynchus,13,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00263_2,e00263,2,YUMI_eDNA_Plate2,Ammodytidae,2,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00263_2,e00263,2,YUMI_eDNA_Plate2,Pleuronectidae,2,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00263_2,e00263,2,YUMI_eDNA_Plate2,Homo_sapiens,3,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00263_2,e00263,2,YUMI_eDNA_Plate2,Anoplarchus,1,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00263_2,e00263,2,YUMI_eDNA_Plate2,Sus,41,2021210001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00264_2,e00264,2,YUMI_eDNA_Plate2,Gadidae,10819,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00264_2,e00264,2,YUMI_eDNA_Plate2,Oncorhynchus,10,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00264_2,e00264,2,YUMI_eDNA_Plate2,Pleuronectidae,2,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00264_2,e00264,2,YUMI_eDNA_Plate2,Homo_sapiens,48,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00264_2,e00264,2,YUMI_eDNA_Plate2,Clupeidae,1,2021210001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00265_2,e00265,2,YUMI_eDNA_Plate2,Clupeidae,27,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00265_2,e00265,2,YUMI_eDNA_Plate2,Gadidae,11,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00266_2,e00266,2,YUMI_eDNA_Plate2,Clupeidae,7614,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00266_2,e00266,2,YUMI_eDNA_Plate2,Gadidae,6,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00266_2,e00266,2,YUMI_eDNA_Plate2,Oncorhynchus,10,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00266_2,e00266,2,YUMI_eDNA_Plate2,Ammodytidae,7,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00266_2,e00266,2,YUMI_eDNA_Plate2,Homo_sapiens,34,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00266_2,e00266,2,YUMI_eDNA_Plate2,Mallotus_villosus,3,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00267_2,e00267,2,YUMI_eDNA_Plate2,Clupeidae,9,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00267_2,e00267,2,YUMI_eDNA_Plate2,Gadidae,1,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00267_2,e00267,2,YUMI_eDNA_Plate2,Ammodytidae,8,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00267_2,e00267,2,YUMI_eDNA_Plate2,Oncorhynchus,1,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00267_2,e00267,2,YUMI_eDNA_Plate2,Ictalurus,3,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00267_2,e00267,2,YUMI_eDNA_Plate2,Micropterus_dolomieu,1,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00267_2,e00267,2,YUMI_eDNA_Plate2,Mallotus_villosus,2,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Clupeidae,196,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Oncorhynchus,23,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Ammodytidae,2,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Sebastidae,4,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Gadidae,3,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Homo_sapiens,15,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Agonidae,1,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Cottidae,809,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Micropterus,1,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00268_2,e00268,2,YUMI_eDNA_Plate2,Mallotus_villosus,1,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Clupeidae,34,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Gadidae,7350,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Ammodytidae,3,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Oncorhynchus,2461,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Cottidae,2,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Anoplarchus,2,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Micropterus,2,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Pleuronectidae,2,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Liparis,1,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Mallotus_villosus,71,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00269_2,e00269,2,YUMI_eDNA_Plate2,Clinocottus_acuticeps,2,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00270_2,e00270,2,YUMI_eDNA_Plate2,Ammodytidae,5,2021223002,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00270_2,e00270,2,YUMI_eDNA_Plate2,Gadidae,1259,2021223002,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00270_2,e00270,2,YUMI_eDNA_Plate2,Clupeidae,8,2021223002,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00271_2,e00271,2,YUMI_eDNA_Plate2,Clupeidae,3,field_negative,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00271_2,e00271,2,YUMI_eDNA_Plate2,Gadidae,4991,field_negative,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00271_2,e00271,2,YUMI_eDNA_Plate2,Oncorhynchus,6,field_negative,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00271_2,e00271,2,YUMI_eDNA_Plate2,Perciformes,11964,field_negative,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00271_2,e00271,2,YUMI_eDNA_Plate2,Homo_sapiens,4,field_negative,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00271_2,e00271,2,YUMI_eDNA_Plate2,Osmeridae,63,field_negative,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00272_2,e00272,2,YUMI_eDNA_Plate2,Clupeidae,7,field_negative,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00272_2,e00272,2,YUMI_eDNA_Plate2,Gadidae,3429,field_negative,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00272_2,e00272,2,YUMI_eDNA_Plate2,Ammodytidae,6,field_negative,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00272_2,e00272,2,YUMI_eDNA_Plate2,Oncorhynchus,5,field_negative,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00272_2,e00272,2,YUMI_eDNA_Plate2,Perciformes,3038,field_negative,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00272_2,e00272,2,YUMI_eDNA_Plate2,Cottidae,2809,field_negative,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00274_2,e00274,2,YUMI_eDNA_Plate2,Clupeidae,1,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00274_2,e00274,2,YUMI_eDNA_Plate2,Gadidae,6,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00274_2,e00274,2,YUMI_eDNA_Plate2,Ammodytidae,1,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00274_2,e00274,2,YUMI_eDNA_Plate2,Pleuronectidae,5,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00274_2,e00274,2,YUMI_eDNA_Plate2,Oncorhynchus,6,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00274_2,e00274,2,YUMI_eDNA_Plate2,Perciformes,1,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00274_2,e00274,2,YUMI_eDNA_Plate2,Mallotus_villosus,7,2021223001,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00275_2,e00275,2,YUMI_eDNA_Plate2,Clupeidae,14,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00275_2,e00275,2,YUMI_eDNA_Plate2,Oncorhynchus,17,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00275_2,e00275,2,YUMI_eDNA_Plate2,Ammodytidae,3,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00275_2,e00275,2,YUMI_eDNA_Plate2,Pleuronectidae,22,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00275_2,e00275,2,YUMI_eDNA_Plate2,Agonidae,1,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00275_2,e00275,2,YUMI_eDNA_Plate2,Lycodapus,1,2021223001,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00276_2,e00276,2,YUMI_eDNA_Plate2,Clupeidae,4,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00276_2,e00276,2,YUMI_eDNA_Plate2,Gadidae,2,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00276_2,e00276,2,YUMI_eDNA_Plate2,Ammodytidae,5207,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00276_2,e00276,2,YUMI_eDNA_Plate2,Oncorhynchus,3257,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00276_2,e00276,2,YUMI_eDNA_Plate2,Cottidae,10,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00276_2,e00276,2,YUMI_eDNA_Plate2,Homo_sapiens,2,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00276_2,e00276,2,YUMI_eDNA_Plate2,Micropterus,4910,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00276_2,e00276,2,YUMI_eDNA_Plate2,Pleuronectidae,3,2021223001,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00277_2,e00277,2,YUMI_eDNA_Plate2,Clupeidae,103,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00277_2,e00277,2,YUMI_eDNA_Plate2,Gadidae,4,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00277_2,e00277,2,YUMI_eDNA_Plate2,Ammodytidae,14,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00277_2,e00277,2,YUMI_eDNA_Plate2,Cottidae,8294,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00277_2,e00277,2,YUMI_eDNA_Plate2,Agonidae,3,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00277_2,e00277,2,YUMI_eDNA_Plate2,Pholis,3,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00277_2,e00277,2,YUMI_eDNA_Plate2,Pleuronectidae,5496,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00277_2,e00277,2,YUMI_eDNA_Plate2,Mallotus_villosus,1,2021223002,Cook Inlet,A,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Clupeidae,3981,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Ammodytidae,45,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Gadidae,61,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Oncorhynchus,99,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Cottidae,15,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Homo_sapiens,8,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Agonidae,7,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Pleuronectidae,9,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Mallotus_villosus,40,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00278_2,e00278,2,YUMI_eDNA_Plate2,Micropterus_salmoides,3,2021223002,Cook Inlet,B,2021-07-29T00:00:00Z,Yumi_USGS
e00279_2,e00279,2,YUMI_eDNA_Plate2,Ammodytidae,7,2021223002,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00279_2,e00279,2,YUMI_eDNA_Plate2,Oncorhynchus,7407,2021223002,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00279_2,e00279,2,YUMI_eDNA_Plate2,Gadidae,2584,2021223002,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00279_2,e00279,2,YUMI_eDNA_Plate2,Pleuronectidae,3,2021223002,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00279_2,e00279,2,YUMI_eDNA_Plate2,Homo_sapiens,143,2021223002,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00279_2,e00279,2,YUMI_eDNA_Plate2,Artedius_fenestralis,1,2021223002,Cook Inlet,C,2021-07-29T00:00:00Z,Yumi_USGS
e00280_2,e00280,2,YUMI_eDNA_Plate2,Clupeidae,3,2021226001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS
e00280_2,e00280,2,YUMI_eDNA_Plate2,Oncorhynchus,11,2021226001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS
e00280_2,e00280,2,YUMI_eDNA_Plate2,Ammodytidae,925,2021226001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS
e00280_2,e00280,2,YUMI_eDNA_Plate2,Gadidae,5,2021226001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS
e00280_2,e00280,2,YUMI_eDNA_Plate2,Micropterus_dolomieu,1,2021226001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS
e00280_2,e00280,2,YUMI_eDNA_Plate2,Mallotus_villosus,1150,2021226001,Cook Inlet,A,2021-07-27T00:00:00Z,Yumi_USGS
e00281_2,e00281,2,YUMI_eDNA_Plate2,Clupeidae,4,2021226001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00281_2,e00281,2,YUMI_eDNA_Plate2,Gadidae,9,2021226001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00281_2,e00281,2,YUMI_eDNA_Plate2,Oncorhynchus,5,2021226001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00281_2,e00281,2,YUMI_eDNA_Plate2,Ammodytidae,5,2021226001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00281_2,e00281,2,YUMI_eDNA_Plate2,Salmonidae,1,2021226001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00281_2,e00281,2,YUMI_eDNA_Plate2,Sus_scrofa,1,2021226001,Cook Inlet,B,2021-07-27T00:00:00Z,Yumi_USGS
e00282_2,e00282,2,YUMI_eDNA_Plate2,Oncorhynchus,3,2021226001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00282_2,e00282,2,YUMI_eDNA_Plate2,Ammodytidae,18,2021226001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00282_2,e00282,2,YUMI_eDNA_Plate2,Ictalurus,1,2021226001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00282_2,e00282,2,YUMI_eDNA_Plate2,Pleuronectidae,112,2021226001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00282_2,e00282,2,YUMI_eDNA_Plate2,Perciformes,1,2021226001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00282_2,e00282,2,YUMI_eDNA_Plate2,Pholis,49,2021226001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00282_2,e00282,2,YUMI_eDNA_Plate2,Cottidae,41,2021226001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00282_2,e00282,2,YUMI_eDNA_Plate2,Mallotus_villosus,73,2021226001,Cook Inlet,C,2021-07-27T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Clupeidae,78,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Gadidae,46,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Ammodytidae,8182,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Pleuronectidae,7,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Oncorhynchus,2,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Sebastidae,1,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Perciformes,7,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Homo_sapiens,288,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Agonidae,5,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Mallotus_villosus,901,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00283_2,e00283,2,YUMI_eDNA_Plate2,Cottidae,8,2021221001,Cook Inlet,A,2021-07-30T00:00:00Z,Yumi_USGS
e00284_2,e00284,2,YUMI_eDNA_Plate2,Gadidae,1,2021221001,Cook Inlet,B,2021-07-30T00:00:00Z,Yumi_USGS
e00284_2,e00284,2,YUMI_eDNA_Plate2,Ammodytidae,24,2021221001,Cook Inlet,B,2021-07-30T00:00:00Z,Yumi_USGS
e00284_2,e00284,2,YUMI_eDNA_Plate2,Homo_sapiens,37,2021221001,Cook Inlet,B,2021-07-30T00:00:00Z,Yumi_USGS
e00284_2,e00284,2,YUMI_eDNA_Plate2,Agonidae,9687,2021221001,Cook Inlet,B,2021-07-30T00:00:00Z,Yumi_USGS
e00284_2,e00284,2,YUMI_eDNA_Plate2,Micropterus,9,2021221001,Cook Inlet,B,2021-07-30T00:00:00Z,Yumi_USGS
e00284_2,e00284,2,YUMI_eDNA_Plate2,Lycodapus,1,2021221001,Cook Inlet,B,2021-07-30T00:00:00Z,Yumi_USGS
e00284_2,e00284,2,YUMI_eDNA_Plate2,Mallotus_villosus,17,2021221001,Cook Inlet,B,2021-07-30T00:00:00Z,Yumi_USGS
e00285_2,e00285,2,YUMI_eDNA_Plate2,Clupeidae,2,2021221001,Cook Inlet,C,2021-07-30T00:00:00Z,Yumi_USGS
e00285_2,e00285,2,YUMI_eDNA_Plate2,Ammodytidae,1110,2021221001,Cook Inlet,C,2021-07-30T00:00:00Z,Yumi_USGS
e00285_2,e00285,2,YUMI_eDNA_Plate2,Gadidae,436,2021221001,Cook Inlet,C,2021-07-30T00:00:00Z,Yumi_USGS
e00285_2,e00285,2,YUMI_eDNA_Plate2,Micropterus,1,2021221001,Cook Inlet,C,2021-07-30T00:00:00Z,Yumi_USGS
e00285_2,e00285,2,YUMI_eDNA_Plate2,Ictalurus,1,2021221001,Cook Inlet,C,2021-07-30T00:00:00Z,Yumi_USGS
e00285_2,e00285,2,YUMI_eDNA_Plate2,Homo_sapiens,17,2021221001,Cook Inlet,C,2021-07-30T00:00:00Z,Yumi_USGS
e00285_2,e00285,2,YUMI_eDNA_Plate2,Agonidae,1,2021221001,Cook Inlet,C,2021-07-30T00:00:00Z,Yumi_USGS
e00285_2,e00285,2,YUMI_eDNA_Plate2,Stichaeidae,2,2021221001,Cook Inlet,C,2021-07-30T00:00:00Z,Yumi_USGS
e00286_2,e00286,2,YUMI_eDNA_Plate2,Clupeidae,2986,2021125001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00286_2,e00286,2,YUMI_eDNA_Plate2,Ammodytidae,2884,2021125001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00286_2,e00286,2,YUMI_eDNA_Plate2,Pleuronectidae,3,2021125001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00286_2,e00286,2,YUMI_eDNA_Plate2,Agonidae,1,2021125001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00286_2,e00286,2,YUMI_eDNA_Plate2,Mallotus_villosus,1,2021125001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00287_2,e00287,2,YUMI_eDNA_Plate2,Clupeidae,20,2021125001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
e00287_2,e00287,2,YUMI_eDNA_Plate2,Ammodytidae,2319,2021125001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
